CAMIS,RESTAURANT,BUILDING,STREET,ZIPCODE,PHONE,CUISINE_DESCRIPTION,CRITICALFLAG
50083999,SHAKESPEARE & CO,2020,BROADWAY,10023.0,2127380001,Coffee/Tea,Critical
50083186,ROCKEFELLER UNIVERSITY - EMPLOYEE DINING,1248,YORK AVENUE,10065.0,2123278894,American,Critical
40580298,HILLSTONE,153,EAST   53 STREET,10022.0,2128883828,American,Not Critical
50045348,MCDONALD'S,1499,3 AVENUE,10028.0,2126288100,American,Not Critical
40654847,SHOWMAN'S CAFE,375,WEST  125 STREET,10027.0,2128648941,Soups_Salads_Sandwiches_Beverages,Not Critical
50051556,JORDAN SNACK BAR AND BURGER,4419,BROADWAY,10040.0,3476146804,Spanish,Critical
41423142,NEW YORK LAW SCHOOL,185,WEST BROADWAY,10013.0,2124312877,American,Critical
50059989,EMPIRE DINER,210,10 AVENUE,10011.0,2126471883,American,Not Critical
50099292,BUN RAMEN,42,WEST   42 STREET,10036.0,3473375020,Chinese,Critical
50100715,JULIA TEA & DIM SUM HOUSE,68,MOTT STREET,10013.0,6465025190,Chinese,Not Critical
41243472,KLIMAT,77,EAST    7 STREET,10003.0,9172140589,European,Critical
40838447,STARBUCKS,510,6 AVENUE,10011.0,2122425981,Coffee/Tea,Not Critical
41598066,JUNG SIK,6,HARRISON STREET,10013.0,2122190900,Korean,Not Critical
50082909,FLE-FLE GRILL,254,8 AVENUE,10011.0,6467191812,Middle Eastern,Critical
50041215,LITTLE CAESARS,1332,SAINT NICHOLAS AVENUE,10033.0,2125432127,Pizza,Critical
50071879,COFESTA,33,WEST   26 STREET,10010.0,9172612501,Coffee/Tea,Not Critical
41225181,STARBUCKS,345,HUDSON STREET,10014.0,6464860487,Coffee/Tea,Not Critical
50112325,WENDY'S,714,3 AVENUE,10017.0,2126822568,Soups_Salads_Sandwiches_Beverages,Critical
50055362,DUNKIN,625,8 AVENUE,10018.0,2125631031,Bakery,Critical
41506131,IL PUNTO RISTORANTE,507509,9 AVENUE,,2122440088,Italian,Not Critical
41306211,NO HO JUICE BAR & DELI,208,MERCER STREET,10012.0,2127775070,Soups_Salads_Sandwiches_Beverages,Critical
50072352,WOK WOK RESTAURANT,11,MOTT STREET,10013.0,9173883627,Southeast Asian,Critical
50038000,HOP WON EXPRESS,139,EAST   45 STREET,10017.0,2126614280,Chinese,Critical
50052428,SWEETGREEN,1321,1 AVENUE,10021.0,6464906858,Soups_Salads_Sandwiches_Beverages,Critical
50083241,COBBLE & CO,19,FULTON STREET,10038.0,2123853689,American,Critical
50105794,SWEETGREEN,155,EAST   44 STREET,10017.0,6469820900,Soups_Salads_Sandwiches_Beverages,Critical
50101011,LA GUADALUPE RESTAURANT,179,EAST  115 STREET,10029.0,2125107994,Mexican,Not Critical
50058924,BANTER,169,SULLIVAN STREET,10012.0,3475151449,Australian,Critical
50075485,PEARL STREET HAMPTON INN,32,PEARL STREET,10004.0,2124803500,European,Critical
50070815,BAR VELOCE,328,WEST   12 STREET,10014.0,9178341687,Italian,Critical
40365871,NEARY'S PUB,358,EAST   57 STREET,10022.0,2127511434,American,Critical
50047128,OAXACA TAQUERIA,67,WALL STREET,10005.0,2122320035,Mexican,Critical
40537494,810 DELI & CAFE,810,7 AVENUE,10019.0,2125414136,American,Critical
40512204,STARBUCKS COFFEE,38,PARK ROW,10038.0,2125871103,Coffee/Tea,Not Critical
50097902,CITIGROUP 388 EDR,388,GREENWICH STREET,10013.0,3472666551,American,Not Critical
41191695,EAST VILLAGE CAFE,212,AVENUE B,10009.0,2122284808,American,Critical
50078907,A-JIAO SICHUAN CHINESE,1817,2 AVENUE,10128.0,2128288996,Chinese,Critical
50067429,L'ANGOLO RISTORANTE,190A,DUANE STREET,10013.0,2126253333,Italian,Critical
50070989,LA PECORA BIANCA,950,2 AVENUE,10022.0,2128999996,Italian,Not Critical
40785056,NEW ANDY'S DELI,873,BROADWAY,10003.0,2124771110,Soups_Salads_Sandwiches_Beverages,Critical
50016820,JIMBO'S,284,LENOX AVENUE,10027.0,2128286622,American,Critical
50083132,Reception Bar,45,ORCHARD STREET,10002.0,3103418175,Korean,Critical
41477055,PAPASITO MEXICAN GRILL,223,DYCKMAN STREET,10034.0,2125440001,Mexican,Critical
50002367,THE KINGSIDE,120,WEST   57 STREET,10019.0,2127078000,American,Not Critical
50079334,SONS OF THUNDER,225,PEARL STREET,10038.0,6463696234,American,Critical
50078062,KONG SIHK TONG,65,BAYARD STREET,10013.0,6468506150,Chinese,Not Critical
50047825,"L'AMICO, THE VINE",839,6 AVENUE,10001.0,2122014065,American,Not Critical
40703801,STARBUCKS,600,8 AVENUE,10018.0,2129977337,Coffee/Tea,Not Critical
41582081,FELICE,1593,1 AVENUE,10028.0,2122494080,Italian,Critical
50070820,MAISON KAYSER,685,3 AVENUE,10017.0,2123663200,Soups_Salads_Sandwiches_Beverages,Not Critical
50095843,SWEETCATCH POKE,100,PARK AVENUE,10017.0,9178061009,American,Critical
50060139,SATIN DOLLS,689,8 AVENUE,10036.0,2127655047,American,Not Critical
41448576,PYRAMID COFFEE COMPANY,535,EAST   70 STREET,10021.0,2127742695,Coffee/Tea,Not Critical
40643221,HALE & HEARTY SOUP,462,7 AVENUE,10018.0,2129710605,Soups_Salads_Sandwiches_Beverages,Not Critical
50080782,CANTEEN M & COFFEE M,189,BOWERY,10002.0,3477351606,American,Critical
50071144,HUNT & FISH CLUB,125,WEST   44 STREET,10036.0,2125754949,American,Critical
41164472,RESTAURANTE ECUATORIANO GENESIS,538,WEST  207 STREET,10034.0,2129421222,Latin American,Critical
50088904,124 CAFE,53,EAST  124 STREET,10035.0,6465895292,American,Critical
50043277,POKEWORKS,63,WEST   37 STREET,10018.0,2125758881,American,Critical
50036654,JEFFERIES CAFE (5th Floor),520,MADISON AVENUE,10022.0,2127385582,American,Not Critical
41649377,"DUNKIN',' HUDSON NEWS",2,PENNSYLVANIA PLAZA,10121.0,2129716800,Bakery,Not Critical
41024190,CROCODILE LOUNGE,325,EAST   14 STREET,10003.0,2124777747,Pizza,Not Critical
41472922,RICE & BEANS RESTAURANT,744,9 AVENUE,10019.0,2122654444,Latin American,Critical
41452462,CRYSTAL,212,EAST   52 STREET,10022.0,2123088885,Japanese,Critical
50074331,KOME WAZA,1275,1 AVENUE,10065.0,6462885884,American,Not Critical
50074601,CHICK-FIL-A,50,EAST   42 STREET,10017.0,9172616415,Chicken,Not Critical
50085910,DUNKIN’,210,WEST   38 STREET,10018.0,2123959280,American,Critical
41307684,LINKLATERS,1345,AVENUE OF THE AMERICAS,10105.0,2128309503,American,Not Critical
50112974,TAVERN ON READE,59,READE STREET,10007.0,2123495959,American,Not Critical
50005885,MANCORA BAR & APNA MASALA INDIAN CUISINE,344,EAST    6 STREET,10003.0,9172999478,Indian Subcontinent,Critical
41177613,YAMA,308,EAST   49 STREET,10017.0,2123553370,Japanese,Not Critical
50043885,"BOTTOMS UP, VODKA SODA",315,WEST   46 STREET,10036.0,2129690460,American,Critical
50098025,DIG INN,127,4 AVENUE,10003.0,6469055999,American,Not Critical
50062478,LITTLE TASTE OF SEAFOOD,2528,ADAM CLAYTON POWELL JR BOULEVARD,,9172658430,Seafood,Not Critical
40998983,"CASA MONO, BAR JAMON (NEXT DOOR)",52,IRVING PLACE,10003.0,2122532773,Spanish,Critical
50045764,"AUNTIE ANNE'S PRETZELS, RED MANGO",4,SOUTH STREET,10004.0,6315747700,Bakery,Not Critical
40795021,TAO RESTAURANT,42,EAST   58 STREET,10022.0,2128882288,Southeast Asian,Critical
50059374,DOG & BONE,338,3 AVENUE,10010.0,2128894663,American,Not Critical
50099869,Cake Lords,1844,AMSTERDAM AVENUE,10031.0,6467736869,Bakery,Critical
50035265,CHIPOTLE MEXICAN GRILL,325,SOUTH END AVENUE,10280.0,2122673818,Tex-Mex,Not Critical
50070471,MCDONALDS # 18093,354,WEST  125 STREET,10027.0,2128642848,American,Not Critical
41561140,COTTA,513,COLUMBUS AVENUE,10024.0,2128738500,Italian,Critical
50018895,JUNIPER,237,WEST   35 STREET,10001.0,2129672511,American,Not Critical
50099840,BAGEL & SCHMEAR,114,EAST   28 STREET,10016.0,2127257873,American,Not Critical
50053364,JUICE GENERATION,245,BLEECKER STREET,10014.0,6469227296,Soups_Salads_Sandwiches_Beverages,Not Critical
41429187,HOURGLASS TAVERN,373,WEST   46 STREET,10036.0,2122652060,American,Not Critical
50042497,LE PETIT PARISIEN,32,EAST    7 STREET,10003.0,9172620406,French,Not Critical
40930209,PARKSIDE LOUNGE,317,EAST HOUSTON STREET,10002.0,2126736270,American,Critical
50101239,STICKY'S FINGER JOINT,24,EAST   23 STREET,10010.0,9174238215,American,Critical
50010736,THINK COFFEE,568,6 AVENUE,10011.0,2122552817,Coffee/Tea,Not Critical
40943174,MAX CAFFE,1262,AMSTERDAM AVENUE,10027.0,2125311210,Mediterranean,Critical
40898273,HALE & HEARTY SOUP,630,LEXINGTON AVENUE,10022.0,2123711330,Soups_Salads_Sandwiches_Beverages,Not Critical
40368752,RAOULS,180,PRINCE STREET,10012.0,2129663518,French,Not Critical
50053717,POPEYES LOUISIANA KITCHEN,252,8 AVENUE,10011.0,9173882023,Chicken,Critical
41682709,"APOTHEKE, CHEMIST",9,DOYERS STREET,10013.0,2124060400,American,Not Critical
50000240,SPRING HILL HOTEL,25,WEST   37 STREET,10018.0,2123912255,European,Critical
41430594,1 STOP PATTY SHOP,1708,AMSTERDAM AVENUE,10031.0,2124917466,Bakery,Not Critical
40655520,CASA,72,BEDFORD STREET,10014.0,2123669410,Latin American,Critical
50075175,OUR VODKA,151,WEST   26 STREET,10001.0,9176806187,American,Not Critical
41221138,DOUBLE DOWN SALOON,14,AVENUE A,10009.0,2129820543,American,Critical
50057622,HILTON GARDEN INN CHELSEA,121,WEST   28 STREET,10001.0,2125642181,American,Critical
50077890,GREEN KITCHEN,1619,2 AVENUE,10028.0,9178902027,American,Critical
41219536,BROOKLYN DINER,1500,BROADWAY,10036.0,2122655400,American,Not Critical
50054305,FORDHAM U - ARGO TEA,140,WEST   62 STREET,10023.0,2152383000,Coffee/Tea,Critical
50092520,SUSHI JIN,316,EAST   84 STREET,10028.0,3472561024,Japanese,Critical
41722945,KUMO SUSHI,165,WEST   72 STREET,10023.0,2125805900,Southeast Asian,Critical
41197199,AMC THEATRES,2310,BROADWAY,10024.0,2127216023,American,Not Critical
41238041,ROPES & GRAY CAFE,1211,AVENUE OF THE AMERICAS,10036.0,2125969077,American,Not Critical
50011955,BLUE RIBBON SUSHI BAR,225,LIBERTY ST - SPACE #244,,2127860808,Japanese,Not Critical
41231284,WESTVILLE,173,AVENUE A,10009.0,2126772033,American,Critical
50110603,LE PAIN QUOTIDIEN,370,LEXINGTON AVENUE,10017.0,2125055861,Soups_Salads_Sandwiches_Beverages,Not Critical
50058916,LA ESQUINA,200,WEST   55 STREET,10019.0,6467073950,Mexican,Critical
50098161,VANDAM DELI KITCHEN,30,VANDAM STREET,10013.0,2122037142,American,Critical
50015845,ASHLEY'S FINE FOODS,514,LEXINGTON AVENUE,10017.0,2123210019,American,Critical
40736135,STARBUCKS,200,MADISON AVENUE,10016.0,2126846873,Coffee/Tea,Not Critical
50089231,DUNKIN,567,3 AVENUE,10016.0,2128679578,Bakery,Not Critical
41630558,TRI TIP GRILL,89,EAST   42 STREET,10017.0,2125571030,American,Critical
50018919,HAPPY WORLD,1309,SAINT NICHOLAS AVENUE,10033.0,2127817778,Chinese,Not Critical
50065094,HUB THAI,103,AVENUE A,10009.0,2122288221,Thai,Critical
41689361,ANDY'S DELI,291,BROADWAY,10007.0,2122274111,American,Not Critical
50059954,CAFFE BENE,378,CANAL STREET,10013.0,9179637779,Coffee/Tea,Critical
40388225,HOLLAND BAR,532,9 AVENUE,10018.0,2125024609,American,Not Critical
41560830,CIRCLE LINE QUEENS,0,WEST 42 STREET,,2126308889,American,Critical
50093008,ORCHARD STREET HOTEL,163,ORCHARD STREET,10002.0,2128048088,European,Not Critical
50107564,"FRIEDMAN'S WEST, PICK-A-BAGEL",35,WEST END AVENUE,10023.0,9173593432,Bakery,Critical
41384147,DAFNI,325,WEST   42 STREET,10036.0,2123151010,European,Not Critical
41624530,PIO PIO,604,10 AVENUE,10036.0,2124592929,Latin American,Critical
50075069,THE HARROW,720,10 AVENUE,10019.0,2124700931,European,Not Critical
50004472,PISILLO ITALIAN PANINI,97,NASSAU STREET,10038.0,2122273104,Italian,Critical
41591881,WILLIAM BARNACLE,80,ST MARKS PLACE,10003.0,6462178816,American,Critical
50059515,STICKY'S FINGER JOINT,21,MAIDEN LANE,10038.0,9177551770,Chicken,Not Critical
40483597,RICHARD ROGERS THEATRE,226,WEST   46 STREET,10036.0,2123454624,American,Critical
50085089,BROOKS BROTHERS RESTAURANT,346,MADISON AVENUE,10017.0,2128852657,Coffee/Tea,Critical
50097070,JUNZI KITCHEN,30,VANDAM STREET,10013.0,9292263465,Southeast Asian,Critical
41594807,VIN SUR VINGT,201,WEST   11 STREET,10014.0,2129244442,French,Not Critical
50078928,SCORES NEW YORK,536,WEST   28 STREET,10001.0,2128684900,American,Not Critical
40523972,STARBUCKS,24,STATE STREET,10004.0,2124821180,Coffee/Tea,Not Critical
50064404,SAMURICE,261,CANAL STREET,10013.0,9254369387,Japanese,Critical
50062627,KEKI MODERN CAKES,79,MOTT STREET,10013.0,6468632094,Bakery,Not Critical
41245538,AURORA SOHO,510,BROOME STREET,10013.0,2123349020,Italian,Critical
50077272,GOOD THANKS CAFE,131,ORCHARD STREET,10002.0,9292535400,Australian,Critical
50077720,BUTTER BEANS (UNICEF),322,EAST   44 STREET,10017.0,2123267117,American,Critical
41147913,SUBWAY,1885,3 AVENUE,10029.0,2125344676,Soups_Salads_Sandwiches_Beverages,Not Critical
50000639,HALE & HEARTY SOUPS,177,MADISON AVENUE,10016.0,6466928262,Soups_Salads_Sandwiches_Beverages,Not Critical
50103422,FLIK INTERNATIONAL,1,MANHATTAN WEST AVE,,7043285090,American,Not Critical
50093801,STARBUCKS TAXI,655,WEST   34 STREET,10001.0,2122165111,Coffee/Tea,Not Critical
50044020,TEXAS ROTISSERIE,1315,1 AVENUE,10021.0,2123960700,American,Critical
50042550,GLOBAL KITCHEN,1290,AVE AMERICAS,,2125813200,American,Not Critical
50000346,SILVANA,300,WEST  116 STREET,10026.0,6466924935,Mediterranean,Critical
40546082,DON PEPI PIZZA,0,PENN STATION,10121.0,2129674385,Pizza,Critical
40395023,JING FONG RESTAURANT,20,ELIZABETH STREET,10013.0,2129645256,Chinese,Not Critical
50084214,Filicori-Zecchini,2541,BROADWAY,10025.0,2012408695,Coffee/Tea,Not Critical
50084799,HAANDI,113,LEXINGTON AVENUE,10016.0,2126855200,Indian Subcontinent,Critical
50048600,THE OLIVE GARDEN ITALIAN RESTAURANT,100,WEST  125 STREET,10027.0,9175347937,Italian,Critical
41545743,HAPPY STAR BAKERY,160,EAST BROADWAY,10002.0,2126088899,Bakery,Critical
41382150,SAPPHIRES EAST,333,EAST   60 STREET,10022.0,2124213600,American,Critical
50047002,AGERN,89,EAST   42 STREET,10017.0,6465684018,American,Not Critical
50099119,NEW 94TH EAST BROADWAY,94,EAST BROADWAY,10002.0,2126251080,Chinese,Critical
50053623,GOLDEN KING BAKERY,90,BOWERY,10013.0,2126800138,Bakery,Not Critical
50098958,WS New York (The Tavern & Private Club),37,HUDSON YARDS,,2125643005,American,Critical
50053497,ZATGO COFFEE ROOM,120,LAFAYETTE STREET,10013.0,6469322322,Coffee/Tea,Critical
50001896,LA BROCHETTE STEAKHOUSE.,340,LEXINGTON AVENUE,10016.0,2129722200,Jewish/Kosher,Critical
40980389,THE GRAFTON PUBLIC HOUSE,126,1 AVENUE,10009.0,2122288580,American,Not Critical
40925558,PRET A MANGER,400,PARK AVENUE,10022.0,2122074101,Soups_Salads_Sandwiches_Beverages,Not Critical
50063017,MINETTA LANE THEATRE,18,MINETTA LANE,10012.0,2128716834,Soups_Salads_Sandwiches_Beverages,Critical
50002726,TORO,85,10 AVENUE,10011.0,2126912360,Spanish,Not Critical
50075290,OTTO'S TACOS,1568,3 AVENUE,10128.0,9173882933,Tex-Mex,Critical
50100028,POP'S PIZZERIA,301,WEST   57 STREET,10019.0,2127848863,Pizza,Critical
50099890,MILK BAR,1186,BROADWAY,10001.0,8653350037,American,Critical
50091027,PINKBERRY,330,WEST   58 STREET,10019.0,2123970412,Frozen Desserts,Not Critical
41623532,MILLENIUM HILTON,55,CHURCH STREET,10007.0,2126932001,American,Not Critical
41648643,STICKY'S FINGER JOINT #1,31,WEST    8 STREET,10011.0,2127777131,Chicken,Critical
50045356,MCDONALD'S,1872,3 AVENUE,10029.0,2129962864,American,Critical
40554183,BARROW'S PUB,463,HUDSON STREET,10014.0,2127419349,Irish,Critical
50017241,6B,60,EAST   42 STREET,10165.0,2129222110,American,Critical
41491315,DIG INN,17,EAST   17 STREET,10003.0,2122537676,American,Critical
50087151,ALPHABET 99 CENTS FRESH PIZZA,20,AVENUE A,10009.0,6464788810,Pizza,Not Critical
50098661,BY CHLOE,30,EAST   16 STREET,10003.0,9177432025,Vegan_Vegetarian,Critical
50050991,FIELDS GOOD CHICKEN,275,MADISON AVENUE,10016.0,2129971272,Chicken,Critical
40965997,BONSIGNOUR,35,JANE STREET,10014.0,2122299700,American,Critical
40931239,PIO PIO EXPRESS,1746,1 AVENUE,10128.0,2124265800,Latin American,Not Critical
50000732,LOWER EAST SIDE PIZZA,181,EAST BROADWAY,10002.0,6467564448,Pizza,Critical
50107708,PAOLA'S RESTAURANT,1361,LEXINGTON AVENUE,10128.0,9179026368,Italian,Critical
50071052,MAISON KAYSER,370,LEXINGTON AVENUE,10017.0,2125985800,Bakery,Not Critical
50073017,HEXAGON LOUNGE,318,WEST  142 STREET,10030.0,6468386500,American,Not Applicable
41204942,CACIO E VINO,80,2 AVENUE,10003.0,2122283269,Italian,Not Critical
50069337,VOTE FOR PEDRO,226,EAST   53 STREET,10022.0,9174751131,American,Critical
41286452,CAFE KATJA,79,ORCHARD STREET,10002.0,2122199545,European,Not Critical
50074124,MAKITO,353,WEST   14 STREET,10014.0,9176560870,Japanese,Critical
41576935,"RED FARM, DECOY",529,HUDSON STREET,10014.0,2127929700,Chinese,Not Critical
50042698,LE CAFE COFFEE,145,4 AVENUE,10003.0,2123889111,Coffee/Tea,Critical
50033839,SUBWAY,7,EAST   14 STREET,10003.0,6462443736,Soups_Salads_Sandwiches_Beverages,Not Critical
50085979,CANAAN SUSHI,154,WEST   29 STREET,10001.0,2129479298,Japanese,Critical
50060497,ORTZI RESTAURANT AND BAR LOCATED INSIDE LOUMA HOTEL,120,WEST   41 STREET,10036.0,2127308900,European,Critical
50034366,CARLETON LOUNGE,500,WEST  120 STREET,10027.0,2128548324,American,Critical
40571128,THE HEIGHTS BAR & GRILL,2867,BROADWAY,10025.0,2128667035,Tex-Mex,Critical
41472216,PRET A MANGER,342,7 AVENUE,10001.0,2125647579,Soups_Salads_Sandwiches_Beverages,Not Critical
41180510,MIKE'S BAGELS,4003,BROADWAY,10032.0,2129282300,Bakery,Critical
40928096,SISTER'S UPTOWN BOOKSTORE,1942,AMSTERDAM AVENUE,10032.0,2128623680,Coffee/Tea,Critical
50079290,,26,SAINT MARKS PLACE,10003.0,6467246756,Southeast Asian,Critical
50060534,ANTIQUE GARAGE TRIBECA,313,CHURCH STREET,10013.0,2122260066,Middle Eastern,Critical
50100839,ROBERTA'S PIZZA,152,WEST   52 STREET,10019.0,3472240716,Pizza,Not Critical
50036651,VATAN,409,3 AVENUE,10016.0,2126895666,Indian Subcontinent,Critical
50018602,LITTLE VINCENT'S PIZZA,1399,2 AVENUE,10021.0,2122490120,Pizza,Not Critical
41604438,MOLLY'S CUPCAKES,228,BLEECKER STREET,10014.0,2124142253,Bakery,Critical
50001855,MANGIA,422,MADISON AVENUE,10017.0,2126449144,Italian,Critical
41628608,LILLIE'S,249,WEST   49 STREET,10019.0,2129574530,American,Critical
50064785,REGINA'S GROCERY,27,ORCHARD STREET,10002.0,3476804361,Italian,Not Critical
50058917,STARBUCKS COFFEE COMPANY #29897,605,3 AVENUE,10158.0,2126159700,Coffee/Tea,Not Critical
50002620,ADYAR ANANDA BHAVAN,1071,1 AVENUE,10022.0,2127506666,Indian Subcontinent,Not Critical
40755172,PETER MCMANUS CAFE,152,7 AVENUE,10011.0,2129299691,Irish,Critical
50101906,PARIS BAGUETTE,990,AVENUE OF THE AMERICAS,10018.0,2015074805,French,Critical
40388935,SAKEBAR DECIBEL,240,EAST    9 STREET,10003.0,2129792733,Japanese,Critical
40400754,RYAN MAGUIRE'S BAR & RESTAURANT,28,CLIFF STREET,10038.0,2125666906,American,Not Critical
50061233,ARTICHOKE BASILLE'S PIZZA,321,EAST   14 STREET,10003.0,2122282004,Pizza,Critical
41283831,SING SING KARAOKE,9,ST MARKS PLACE,10003.0,2123877800,Soups_Salads_Sandwiches_Beverages,Critical
41520417,INDUSTRY,355,WEST   52 STREET,10019.0,6464762747,American,Critical
50076759,KODAWARI,100,FORSYTH STREET,10002.0,3475633752,Coffee/Tea,Not Critical
41601438,COOPER'S CRAFT & KITCHEN,87,2 AVENUE,10003.0,6466062384,American,Critical
50057294,SAUCE & BARREL,13-21,RECTOR ST,10006.0,2124806800,Italian,Critical
41236336,PIZZA & PITA,344,EAST   34 STREET,10016.0,2126796161,Pizza,Critical
41318348,SOCARRAT (PAELLA BAR AND WINE BAR),259,WEST   19 STREET,10011.0,2124621000,Spanish,Not Critical
50013798,IL MULINO PRIME,331,WEST BROADWAY,10013.0,2122260020,Italian,Not Critical
41700054,SASABUNE EXPRESS NEW YORK,322,EAST   59 STREET,10022.0,2125888998,Japanese,Critical
40747820,HURLEY'S SALOON,232,WEST   48 STREET,10036.0,2127658981,Irish,Not Critical
40566335,CARRY ON TEA & SYMPATHY,110,GREENWICH AVENUE,10011.0,2128078329,Irish,Not Critical
50097038,ZOOBA,100,KENMARE STREET,10012.0,6465968090,Mediterranean,Critical
50100353,ZARO'S FAMILY BAKERY,1825,PARK AVENUE,10035.0,3322132440,Coffee/Tea,Critical
41543813,SERGIMMO SALUMERIA,456,9 AVENUE,10018.0,2129674212,Italian,Not Critical
41269387,DUNKIN' DONUTS,265,WEST   37 STREET,10018.0,2123028080,Bakery,Critical
50039535,TASTY HAND-PULLED NOODLES,648,9 AVENUE,10036.0,9173882351,Chinese,Not Critical
50056977,SUBWAY,739,2 AVENUE,10016.0,2128677010,Soups_Salads_Sandwiches_Beverages,Not Critical
50090372,THE WILSON,132,WEST   27 STREET,10001.0,2125292671,American,Critical
41703394,PIONEERS BAR & LOUNGE,134,WEST   29 STREET,10001.0,2127142222,American,Critical
50056992,SUBWAY,180,DYCKMAN STREET,10040.0,6462443736,Soups_Salads_Sandwiches_Beverages,Critical
41246444,LOCAL SHOP,144,SULLIVAN STREET,10012.0,2122532601,American,Critical
41223834,CHIPOTLE MEXICAN GRILL,350,5 AVENUE,10118.0,2126950412,Tex-Mex,Not Critical
50076936,"BIG NICK'S PIZZA , GYROSHOP",70,WEST   71 STREET,10023.0,2127994444,Pizza,Not Critical
41629291,MCDONALD'S,213,MADISON STREET,10002.0,2126191848,American,Critical
50058617,KOME WAZA,40,WATER STREET,10004.0,6462885884,Japanese,Critical
50060385,ITAVOLO,875,3 AVENUE,10022.0,2127511999,American,Critical
41508109,PURE THAI RESTAURANT,766,9 AVENUE,10019.0,2125810999,Thai,Not Critical
50111749,LLAMA@THEPARK,75,EAST    1 STREET,10009.0,6464101938,Coffee/Tea,Not Critical
50072099,IL MATTONE,450,HUDSON STREET,10014.0,6463706875,Pizza,Critical
40736137,STARBUCKS,2929,BROADWAY,10025.0,2129320300,Coffee/Tea,Critical
50079907,STICKY'S FINGER JOINT,107,EAST   14 STREET,10003.0,9177551770,Chicken,Not Critical
41647741,THE STANDARD EAST VILLAGE,25,COOPER SQUARE,10003.0,2124755700,American,Not Critical
41016585,HQ CLUB,552,WEST   38 STREET,10018.0,2129674646,American,Not Critical
50072622,QUALITY EATS,3,EAST   28 STREET,10016.0,2122578882,American,Critical
41664640,POTBELLY SANDWICH WORKS,150,EAST   52 STREET,10022.0,6462894208,Soups_Salads_Sandwiches_Beverages,Critical
50074298,TSURUTONTAN UDON NOODLE BRASSERIE,64,WEST   48 STREET,10036.0,2124638219,Japanese,Critical
